ID,BaseDate,LookBackDate,RegimeType,RegimeCode,RegimeName,VAL,RegimeCalc,STATES,PROB_POSITIVE,PROB_NEUTRAL,PROB_NEGATIVE,RECENT,InsDate
RG00101_20251222_20001027,2025-12-22,2000-10-27,RISK,RG00101,DRAI_Multi,-0.594248035,HMM,-1,5.02E-229,6.80E-68,1,TRUE,39:41.7
RG00101_20251222_20001030,2025-12-22,2000-10-30,RISK,RG00101,DRAI_Multi,-0.437809373,HMM,-1,7.61E-58,0.00171148,0.99828852,TRUE,39:41.7
RG00101_20251222_20001031,2025-12-22,2000-10-31,RISK,RG00101,DRAI_Multi,-0.346870459,HMM,-1,1.99E-10,0.003348662,0.996651338,TRUE,39:41.7
RG00101_20251222_20001101,2025-12-22,2000-11-01,RISK,RG00101,DRAI_Multi,-0.423481979,HMM,-1,9.22E-11,0.002731346,0.997268654,TRUE,39:41.7
RG00101_20251222_20001102,2025-12-22,2000-11-02,RISK,RG00101,DRAI_Multi,-0.519569978,HMM,-1,2.70E-11,0.001710146,0.998289854,TRUE,39:41.7
RG00101_20251222_20001103,2025-12-22,2000-11-03,RISK,RG00101,DRAI_Multi,-0.384939409,HMM,-1,7.61E-11,0.002159577,0.997840423,TRUE,39:41.7
RG00101_20251222_20001106,2025-12-22,2000-11-06,RISK,RG00101,DRAI_Multi,-0.48153386,HMM,-1,1.88E-11,0.001310095,0.998689905,TRUE,39:41.7
RG00101_20251222_20001107,2025-12-22,2000-11-07,RISK,RG00101,DRAI_Multi,-0.573421983,HMM,-1,6.93E-12,0.000894267,0.999105733,TRUE,39:41.7
RG00101_20251222_20001108,2025-12-22,2000-11-08,RISK,RG00101,DRAI_Multi,-0.32656927,HMM,-1,9.29E-11,0.002409426,0.997590574,TRUE,39:41.7
RG00101_20251222_20001109,2025-12-22,2000-11-09,RISK,RG00101,DRAI_Multi,-0.445853976,HMM,-1,1.35E-11,0.001440568,0.998559432,TRUE,39:41.7
RG00101_20251222_20001110,2025-12-22,2000-11-10,RISK,RG00101,DRAI_Multi,-0.57803182,HMM,-1,8.55E-13,0.000351106,0.999648894,TRUE,39:41.7
RG00101_20251222_20001113,2025-12-22,2000-11-13,RISK,RG00101,DRAI_Multi,-0.742736908,HMM,-1,1.63E-13,0.00023254,0.99976746,TRUE,39:41.7
RG00101_20251222_20001114,2025-12-22,2000-11-14,RISK,RG00101,DRAI_Multi,-0.486827316,HMM,-1,1.04E-11,0.007361054,0.992638946,TRUE,39:41.7
RG00101_20251222_20001115,2025-12-22,2000-11-15,RISK,RG00101,DRAI_Multi,-0.36223526,HMM,-1,1.48E-09,0.024035894,0.975964104,TRUE,39:41.7
RG00101_20251222_20001116,2025-12-22,2000-11-16,RISK,RG00101,DRAI_Multi,-0.179983514,HMM,-1,3.25E-08,0.035521918,0.964478049,TRUE,39:41.7
RG00101_20251222_20001117,2025-12-22,2000-11-17,RISK,RG00101,DRAI_Multi,-0.336429474,HMM,-1,4.54E-09,0.029833657,0.970166338,TRUE,39:41.7
RG00101_20251222_20001120,2025-12-22,2000-11-20,RISK,RG00101,DRAI_Multi,-0.502258565,HMM,-1,4.99E-10,0.017308782,0.982691218,TRUE,39:41.7
RG00101_20251222_20001121,2025-12-22,2000-11-21,RISK,RG00101,DRAI_Multi,-0.356857358,HMM,-1,1.38E-09,0.013974537,0.986025462,TRUE,39:41.8
RG00101_20251222_20001122,2025-12-22,2000-11-22,RISK,RG00101,DRAI_Multi,-0.458596432,HMM,-1,1.92E-10,0.007215294,0.992784706,TRUE,39:41.8
RG00101_20251222_20001123,2025-12-22,2000-11-23,RISK,RG00101,DRAI_Multi,-0.4372515,HMM,-1,1.45E-11,0.003376417,0.996623583,TRUE,39:41.8
RG00101_20251222_20001124,2025-12-22,2000-11-24,RISK,RG00101,DRAI_Multi,-0.731154097,HMM,-1,2.93E-13,0.00021781,0.99978219,TRUE,39:41.8
RG00101_20251222_20001127,2025-12-22,2000-11-27,RISK,RG00101,DRAI_Multi,-0.457885396,HMM,-1,5.57E-12,0.000956847,0.999043153,TRUE,39:41.8
RG00101_20251222_20001128,2025-12-22,2000-11-28,RISK,RG00101,DRAI_Multi,-0.364889338,HMM,-1,2.76E-11,0.001536393,0.998463607,TRUE,39:41.8
RG00101_20251222_20001129,2025-12-22,2000-11-29,RISK,RG00101,DRAI_Multi,-0.521556468,HMM,-1,6.33E-15,0.000507963,0.999492037,TRUE,39:41.8
RG00101_20251222_20001130,2025-12-22,2000-11-30,RISK,RG00101,DRAI_Multi,-0.984848871,HMM,-1,6.61E-19,6.09E-07,0.999999391,TRUE,39:41.8
RG00101_20251222_20001201,2025-12-22,2000-12-01,RISK,RG00101,DRAI_Multi,-0.750575454,HMM,-1,9.70E-19,1.11E-05,0.999988869,TRUE,39:41.8
RG00101_20251222_20001204,2025-12-22,2000-12-04,RISK,RG00101,DRAI_Multi,-0.733032987,HMM,-1,5.10E-16,2.44E-05,0.999975586,TRUE,39:41.8
RG00101_20251222_20001205,2025-12-22,2000-12-05,RISK,RG00101,DRAI_Multi,-0.467126766,HMM,-1,2.42E-13,0.000461877,0.999538123,TRUE,39:41.8
RG00101_20251222_20001206,2025-12-22,2000-12-06,RISK,RG00101,DRAI_Multi,-0.485381948,HMM,-1,2.23E-12,0.000493358,0.999506642,TRUE,39:41.8
RG00101_20251222_20001207,2025-12-22,2000-12-07,RISK,RG00101,DRAI_Multi,-0.59140183,HMM,-1,1.18E-12,0.000337793,0.999662207,TRUE,39:41.8
RG00101_20251222_20001208,2025-12-22,2000-12-08,RISK,RG00101,DRAI_Multi,-0.446619755,HMM,-1,1.09E-11,0.001193763,0.998806237,TRUE,39:41.8
RG00101_20251222_20001211,2025-12-22,2000-12-11,RISK,RG00101,DRAI_Multi,-0.359273046,HMM,-1,4.47E-11,0.001806106,0.998193894,TRUE,39:41.8
RG00101_20251222_20001212,2025-12-22,2000-12-12,RISK,RG00101,DRAI_Multi,-0.507035316,HMM,-1,1.01E-12,0.000674276,0.999325724,TRUE,39:41.8
RG00101_20251222_20001213,2025-12-22,2000-12-13,RISK,RG00101,DRAI_Multi,-0.662329198,HMM,-1,1.22E-15,7.03E-05,0.99992975,TRUE,39:41.8
RG00101_20251222_20001214,2025-12-22,2000-12-14,RISK,RG00101,DRAI_Multi,-0.843070407,HMM,-1,1.90E-17,3.51E-06,0.999996491,TRUE,39:41.8
RG00101_20251222_20001215,2025-12-22,2000-12-15,RISK,RG00101,DRAI_Multi,-0.64052428,HMM,-1,7.87E-17,4.55E-05,0.99995452,TRUE,39:41.8
RG00101_20251222_20001218,2025-12-22,2000-12-18,RISK,RG00101,DRAI_Multi,-0.698497424,HMM,-1,6.78E-16,2.52E-05,0.999974831,TRUE,39:41.8
RG00101_20251222_20001219,2025-12-22,2000-12-19,RISK,RG00101,DRAI_Multi,-0.610932256,HMM,-1,6.22E-19,6.42E-05,0.999935842,TRUE,39:41.8
RG00101_20251222_20001220,2025-12-22,2000-12-20,RISK,RG00101,DRAI_Multi,-1.165577264,HMM,-1,4.02E-24,1.45E-08,0.999999985,TRUE,39:41.8
RG00101_20251222_20001221,2025-12-22,2000-12-21,RISK,RG00101,DRAI_Multi,-1.042278558,HMM,-1,3.62E-25,1.21E-07,0.999999879,TRUE,39:41.9
RG00101_20251222_20001222,2025-12-22,2000-12-22,RISK,RG00101,DRAI_Multi,-0.913645583,HMM,-1,8.32E-21,1.13E-06,0.999998865,TRUE,39:41.9
RG00101_20251222_20001226,2025-12-22,2000-12-26,RISK,RG00101,DRAI_Multi,-0.591466704,HMM,-1,2.71E-17,7.85E-05,0.999921488,TRUE,39:41.9
RG00101_20251222_20010102,2025-12-22,2001-01-02,RISK,RG00101,DRAI_Multi,-0.78588107,HMM,-1,3.07E-16,9.33E-06,0.999990672,TRUE,39:41.9
RG00101_20251222_20010103,2025-12-22,2001-01-03,RISK,RG00101,DRAI_Multi,-0.534836766,HMM,-1,3.97E-16,0.000147383,0.999852617,TRUE,39:41.9
RG00101_20251222_20010104,2025-12-22,2001-01-04,RISK,RG00101,DRAI_Multi,-0.815463435,HMM,-1,1.59E-17,5.51E-06,0.999994492,TRUE,39:41.9
RG00101_20251222_20010105,2025-12-22,2001-01-05,RISK,RG00101,DRAI_Multi,-0.770991809,HMM,-1,9.25E-18,8.76E-06,0.999991237,TRUE,39:41.9
RG00101_20251222_20010108,2025-12-22,2001-01-08,RISK,RG00101,DRAI_Multi,-0.750209726,HMM,-1,9.61E-16,4.31E-05,0.99995688,TRUE,39:41.9
RG00101_20251222_20010109,2025-12-22,2001-01-09,RISK,RG00101,DRAI_Multi,-0.6906019,HMM,-1,1.40E-13,0.001754813,0.998245187,TRUE,39:41.9
RG00101_20251222_20010110,2025-12-22,2001-01-10,RISK,RG00101,DRAI_Multi,-0.492136433,HMM,-1,8.08E-11,0.043954206,0.956045794,TRUE,39:41.9
RG00101_20251222_20010111,2025-12-22,2001-01-11,RISK,RG00101,DRAI_Multi,-0.401736546,HMM,-1,5.94E-09,0.152233204,0.84776679,TRUE,39:41.9
RG00101_20251222_20010112,2025-12-22,2001-01-12,RISK,RG00101,DRAI_Multi,-0.316989711,HMM,-1,5.54E-08,0.269497469,0.730502476,TRUE,39:41.9
RG00101_20251222_20010115,2025-12-22,2001-01-15,RISK,RG00101,DRAI_Multi,-0.345529513,HMM,-1,6.99E-08,0.330474168,0.669525762,TRUE,39:41.9
RG00101_20251222_20010116,2025-12-22,2001-01-16,RISK,RG00101,DRAI_Multi,-0.59119337,HMM,-1,4.74E-09,0.369478244,0.630521751,TRUE,39:41.9
RG00101_20251222_20010117,2025-12-22,2001-01-17,RISK,RG00101,DRAI_Multi,-0.245268495,HMM,0,3.12E-07,0.684289673,0.315710015,TRUE,39:41.9
RG00101_20251222_20010118,2025-12-22,2001-01-18,RISK,RG00101,DRAI_Multi,-0.399544145,HMM,0,9.55E-08,0.782478145,0.21752176,TRUE,39:41.9
RG00101_20251222_20010119,2025-12-22,2001-01-19,RISK,RG00101,DRAI_Multi,-0.338793867,HMM,0,2.23E-07,0.888208144,0.111791633,TRUE,39:41.9
RG00101_20251222_20010122,2025-12-22,2001-01-22,RISK,RG00101,DRAI_Multi,-0.324644759,HMM,0,3.01E-07,0.955726,0.044273699,TRUE,39:41.9
RG00101_20251222_20010126,2025-12-22,2001-01-26,RISK,RG00101,DRAI_Multi,-0.089432562,HMM,0,4.96E-06,0.994467047,0.005527992,TRUE,39:42.0
RG00101_20251222_20010129,2025-12-22,2001-01-29,RISK,RG00101,DRAI_Multi,-0.03654336,HMM,0,9.41E-06,0.999318559,0.000672029,TRUE,39:42.0
RG00101_20251222_20010130,2025-12-22,2001-01-30,RISK,RG00101,DRAI_Multi,-0.197718628,HMM,0,1.84E-06,0.999726151,0.000272011,TRUE,39:42.0
RG00101_20251222_20010131,2025-12-22,2001-01-31,RISK,RG00101,DRAI_Multi,0.181165669,HMM,0,0.000141974,0.999810948,4.71E-05,TRUE,39:42.0
RG00101_20251222_20010201,2025-12-22,2001-02-01,RISK,RG00101,DRAI_Multi,0.210372041,HMM,0,0.000203964,0.999761921,3.41E-05,TRUE,39:42.0
RG00101_20251222_20010202,2025-12-22,2001-02-02,RISK,RG00101,DRAI_Multi,0.133249541,HMM,0,0.000100221,0.999862302,3.75E-05,TRUE,39:42.0
RG00101_20251222_20010205,2025-12-22,2001-02-05,RISK,RG00101,DRAI_Multi,0.186957046,HMM,0,0.00013793,0.999826694,3.54E-05,TRUE,39:42.0
RG00101_20251222_20010206,2025-12-22,2001-02-06,RISK,RG00101,DRAI_Multi,0.012257665,HMM,0,2.23E-05,0.999924774,5.29E-05,TRUE,39:42.0
RG00101_20251222_20010207,2025-12-22,2001-02-07,RISK,RG00101,DRAI_Multi,0.138099749,HMM,0,7.46E-05,0.999886378,3.90E-05,TRUE,39:42.0
RG00101_20251222_20010208,2025-12-22,2001-02-08,RISK,RG00101,DRAI_Multi,0.086844427,HMM,0,4.26E-05,0.999907428,5.00E-05,TRUE,39:42.0
RG00101_20251222_20010209,2025-12-22,2001-02-09,RISK,RG00101,DRAI_Multi,-0.206525883,HMM,0,1.58E-06,0.999838352,0.000160064,TRUE,39:42.0
RG00101_20251222_20010212,2025-12-22,2001-02-12,RISK,RG00101,DRAI_Multi,0.133454216,HMM,0,7.08E-05,0.999884197,4.50E-05,TRUE,39:42.0
RG00101_20251222_20010213,2025-12-22,2001-02-13,RISK,RG00101,DRAI_Multi,0.118017735,HMM,0,6.42E-05,0.999895559,4.03E-05,TRUE,39:42.0
RG00101_20251222_20010214,2025-12-22,2001-02-14,RISK,RG00101,DRAI_Multi,0.092133173,HMM,0,4.71E-05,0.99990218,5.07E-05,TRUE,39:42.0
RG00101_20251222_20010215,2025-12-22,2001-02-15,RISK,RG00101,DRAI_Multi,0.082754629,HMM,0,3.90E-05,0.999779788,0.000181171,TRUE,39:42.0
RG00101_20251222_20010216,2025-12-22,2001-02-16,RISK,RG00101,DRAI_Multi,-0.18621824,HMM,0,1.77E-06,0.997830476,0.002167755,TRUE,39:42.0
RG00101_20251222_20010219,2025-12-22,2001-02-19,RISK,RG00101,DRAI_Multi,-0.189535848,HMM,0,1.54E-06,0.989054986,0.010943479,TRUE,39:42.0
RG00101_20251222_20010220,2025-12-22,2001-02-20,RISK,RG00101,DRAI_Multi,-0.444283291,HMM,0,7.65E-08,0.948931527,0.051068396,TRUE,39:42.0
RG00101_20251222_20010221,2025-12-22,2001-02-21,RISK,RG00101,DRAI_Multi,-0.431124229,HMM,0,8.75E-08,0.925606977,0.074392936,TRUE,39:42.0
RG00101_20251222_20010222,2025-12-22,2001-02-22,RISK,RG00101,DRAI_Multi,-0.326381466,HMM,0,2.90E-07,0.911273293,0.088726418,TRUE,39:42.0
RG00101_20251222_20010223,2025-12-22,2001-02-23,RISK,RG00101,DRAI_Multi,-0.72321425,HMM,0,2.68E-09,0.884415594,0.115584403,TRUE,39:42.1
RG00101_20251222_20010226,2025-12-22,2001-02-26,RISK,RG00101,DRAI_Multi,-0.011052096,HMM,0,1.11E-05,0.963049074,0.03693987,TRUE,39:42.1
RG00101_20251222_20010227,2025-12-22,2001-02-27,RISK,RG00101,DRAI_Multi,-0.276640703,HMM,0,5.72E-07,0.967697484,0.032301945,TRUE,39:42.1
RG00101_20251222_20010228,2025-12-22,2001-02-28,RISK,RG00101,DRAI_Multi,-0.460115355,HMM,0,6.58E-08,0.965127824,0.03487211,TRUE,39:42.1
RG00101_20251222_20010302,2025-12-22,2001-03-02,RISK,RG00101,DRAI_Multi,-0.447967011,HMM,0,7.60E-08,0.969335566,0.030664358,TRUE,39:42.1
RG00101_20251222_20010305,2025-12-22,2001-03-05,RISK,RG00101,DRAI_Multi,-0.315486308,HMM,0,3.63E-07,0.980415213,0.019584424,TRUE,39:42.1
RG00101_20251222_20010306,2025-12-22,2001-03-06,RISK,RG00101,DRAI_Multi,-0.125749321,HMM,0,3.28E-06,0.985903029,0.014093688,TRUE,39:42.1
RG00101_20251222_20010307,2025-12-22,2001-03-07,RISK,RG00101,DRAI_Multi,-0.199380687,HMM,0,1.38E-06,0.98008837,0.019910252,TRUE,39:42.1
RG00101_20251222_20010308,2025-12-22,2001-03-08,RISK,RG00101,DRAI_Multi,-0.178984376,HMM,0,1.48E-06,0.951287043,0.04871148,TRUE,39:42.1
RG00101_20251222_20010309,2025-12-22,2001-03-09,RISK,RG00101,DRAI_Multi,-0.158399795,HMM,0,5.43E-08,0.809237591,0.190762355,TRUE,39:42.1
RG00101_20251222_20010312,2025-12-22,2001-03-12,RISK,RG00101,DRAI_Multi,-0.725449851,HMM,-1,9.51E-12,0.02344365,0.97655635,TRUE,39:42.1
RG00101_20251222_20010313,2025-12-22,2001-03-13,RISK,RG00101,DRAI_Multi,-0.573947605,HMM,-1,7.53E-15,0.003362276,0.996637724,TRUE,39:42.1
RG00101_20251222_20010314,2025-12-22,2001-03-14,RISK,RG00101,DRAI_Multi,-1.069695634,HMM,-1,6.83E-20,5.11E-07,0.999999489,TRUE,39:42.1
RG00101_20251222_20010315,2025-12-22,2001-03-15,RISK,RG00101,DRAI_Multi,-0.865594463,HMM,-1,4.49E-21,2.09E-06,0.999997906,TRUE,39:42.1
RG00101_20251222_20010316,2025-12-22,2001-03-16,RISK,RG00101,DRAI_Multi,-0.849069148,HMM,-1,7.30E-20,2.70E-06,0.999997298,TRUE,39:42.1
RG00101_20251222_20010319,2025-12-22,2001-03-19,RISK,RG00101,DRAI_Multi,-0.785921149,HMM,-1,1.67E-18,6.87E-06,0.999993128,TRUE,39:42.1
RG00101_20251222_20010320,2025-12-22,2001-03-20,RISK,RG00101,DRAI_Multi,-0.692263868,HMM,-1,9.97E-19,2.32E-05,0.999976805,TRUE,39:42.1
RG00101_20251222_20010321,2025-12-22,2001-03-21,RISK,RG00101,DRAI_Multi,-0.95550668,HMM,-1,1.32E-23,5.35E-07,0.999999465,TRUE,39:42.1
RG00101_20251222_20010322,2025-12-22,2001-03-22,RISK,RG00101,DRAI_Multi,-1.259892433,HMM,-1,3.79E-26,2.10E-09,0.999999998,TRUE,39:42.1
RG00101_20251222_20010323,2025-12-22,2001-03-23,RISK,RG00101,DRAI_Multi,-0.847167026,HMM,-1,1.10E-22,2.78E-06,0.999997217,TRUE,39:42.2
RG00101_20251222_20010326,2025-12-22,2001-03-26,RISK,RG00101,DRAI_Multi,-0.773930439,HMM,-1,1.51E-17,9.80E-06,0.999990197,TRUE,39:42.2
RG00101_20251222_20010327,2025-12-22,2001-03-27,RISK,RG00101,DRAI_Multi,-0.532065671,HMM,-1,8.51E-18,0.00015077,0.99984923,TRUE,39:42.2
RG00101_20251222_20010328,2025-12-22,2001-03-28,RISK,RG00101,DRAI_Multi,-1.062836541,HMM,-1,6.86E-22,1.07E-07,0.999999893,TRUE,39:42.2
RG00101_20251222_20010329,2025-12-22,2001-03-29,RISK,RG00101,DRAI_Multi,-0.974663907,HMM,-1,1.22E-22,3.82E-07,0.999999618,TRUE,39:42.2
RG00101_20251222_20010330,2025-12-22,2001-03-30,RISK,RG00101,DRAI_Multi,-0.778826935,HMM,-1,1.22E-20,7.28E-06,0.999992721,TRUE,39:42.2
RG00101_20251222_20010402,2025-12-22,2001-04-02,RISK,RG00101,DRAI_Multi,-0.914559687,HMM,-1,1.00E-24,9.98E-07,0.999999002,TRUE,39:42.2
RG00101_20251222_20010403,2025-12-22,2001-04-03,RISK,RG00101,DRAI_Multi,-1.384458639,HMM,-1,6.52E-28,1.56E-10,1,TRUE,39:42.2
RG00101_20251222_20010404,2025-12-22,2001-04-04,RISK,RG00101,DRAI_Multi,-0.883483544,HMM,-1,7.35E-24,1.65E-06,0.999998346,TRUE,39:42.2
RG00101_20251222_20010406,2025-12-22,2001-04-06,RISK,RG00101,DRAI_Multi,-0.834847195,HMM,-1,4.28E-17,2.36E-05,0.999976441,TRUE,39:42.2
RG00101_20251222_20010409,2025-12-22,2001-04-09,RISK,RG00101,DRAI_Multi,-0.706959508,HMM,-1,7.31E-14,0.003606614,0.996393386,TRUE,39:42.2
RG00101_20251222_20010410,2025-12-22,2001-04-10,RISK,RG00101,DRAI_Multi,-0.478094295,HMM,-1,1.98E-10,0.112877389,0.88712261,TRUE,39:42.2
RG00101_20251222_20010411,2025-12-22,2001-04-11,RISK,RG00101,DRAI_Multi,-0.408741167,HMM,-1,1.41E-08,0.3573265,0.642673486,TRUE,39:42.2
RG00101_20251222_20010412,2025-12-22,2001-04-12,RISK,RG00101,DRAI_Multi,-0.310074746,HMM,0,1.42E-07,0.640833692,0.359166166,TRUE,39:42.2
RG00101_20251222_20010413,2025-12-22,2001-04-13,RISK,RG00101,DRAI_Multi,-0.306504155,HMM,0,2.65E-07,0.783973722,0.216026012,TRUE,39:42.2
RG00101_20251222_20010416,2025-12-22,2001-04-16,RISK,RG00101,DRAI_Multi,-0.365567704,HMM,0,1.63E-07,0.853934204,0.146065633,TRUE,39:42.2
RG00101_20251222_20010417,2025-12-22,2001-04-17,RISK,RG00101,DRAI_Multi,-0.402701442,HMM,0,1.15E-07,0.909819703,0.090180182,TRUE,39:42.2
RG00101_20251222_20010418,2025-12-22,2001-04-18,RISK,RG00101,DRAI_Multi,-0.212587284,HMM,0,1.13E-06,0.972403731,0.027595141,TRUE,39:42.2
RG00101_20251222_20010419,2025-12-22,2001-04-19,RISK,RG00101,DRAI_Multi,-0.165855703,HMM,0,2.06E-06,0.987989125,0.012008811,TRUE,39:42.2
RG00101_20251222_20010420,2025-12-22,2001-04-20,RISK,RG00101,DRAI_Multi,-0.284205798,HMM,0,5.31E-07,0.989487983,0.010511486,TRUE,39:42.2
RG00101_20251222_20010423,2025-12-22,2001-04-23,RISK,RG00101,DRAI_Multi,-0.303196864,HMM,0,4.23E-07,0.987668197,0.01233138,TRUE,39:42.2
RG00101_20251222_20010424,2025-12-22,2001-04-24,RISK,RG00101,DRAI_Multi,-0.404840156,HMM,0,1.28E-07,0.98224982,0.017750052,TRUE,39:42.2
RG00101_20251222_20010425,2025-12-22,2001-04-25,RISK,RG00101,DRAI_Multi,-0.485949466,HMM,0,4.92E-08,0.978834668,0.021165283,TRUE,39:42.2
RG00101_20251222_20010426,2025-12-22,2001-04-26,RISK,RG00101,DRAI_Multi,-0.374934475,HMM,0,1.82E-07,0.982892136,0.017107682,TRUE,39:42.2
RG00101_20251222_20010427,2025-12-22,2001-04-27,RISK,RG00101,DRAI_Multi,-0.468269054,HMM,0,6.28E-08,0.98695862,0.013041317,TRUE,39:42.2
RG00101_20251222_20010430,2025-12-22,2001-04-30,RISK,RG00101,DRAI_Multi,0.013383663,HMM,0,1.71E-05,0.998890121,0.00109274,TRUE,39:42.2
RG00101_20251222_20010502,2025-12-22,2001-05-02,RISK,RG00101,DRAI_Multi,0.0619715,HMM,0,3.09E-05,0.999849799,0.000119315,TRUE,39:42.2
RG00101_20251222_20010503,2025-12-22,2001-05-03,RISK,RG00101,DRAI_Multi,0.062828108,HMM,0,3.05E-05,0.999912591,5.69E-05,TRUE,39:42.2
RG00101_20251222_20010504,2025-12-22,2001-05-04,RISK,RG00101,DRAI_Multi,-0.161093453,HMM,0,2.67E-06,0.999874784,0.000122545,TRUE,39:42.3
RG00101_20251222_20010507,2025-12-22,2001-05-07,RISK,RG00101,DRAI_Multi,0.150982958,HMM,0,8.20E-05,0.999875954,4.20E-05,TRUE,39:42.3
RG00101_20251222_20010508,2025-12-22,2001-05-08,RISK,RG00101,DRAI_Multi,0.046038091,HMM,0,2.80E-05,0.999923164,4.89E-05,TRUE,39:42.3
RG00101_20251222_20010509,2025-12-22,2001-05-09,RISK,RG00101,DRAI_Multi,0.008651191,HMM,0,2.03E-05,0.999924712,5.50E-05,TRUE,39:42.3
RG00101_20251222_20010510,2025-12-22,2001-05-10,RISK,RG00101,DRAI_Multi,0.082713217,HMM,0,0.000147902,0.999808816,4.33E-05,TRUE,39:42.3
RG00101_20251222_20010511,2025-12-22,2001-05-11,RISK,RG00101,DRAI_Multi,0.252716146,HMM,0,0.001905923,0.998061269,3.28E-05,TRUE,39:42.3
RG00101_20251222_20010514,2025-12-22,2001-05-14,RISK,RG00101,DRAI_Multi,0.061779548,HMM,0,0.005467053,0.994493328,3.96E-05,TRUE,39:42.3
RG00101_20251222_20010515,2025-12-22,2001-05-15,RISK,RG00101,DRAI_Multi,0.171507396,HMM,0,0.085592017,0.914393629,1.44E-05,TRUE,39:42.3
RG00101_20251222_20010516,2025-12-22,2001-05-16,RISK,RG00101,DRAI_Multi,0.356479377,HMM,1,0.575871859,0.424126778,1.36E-06,TRUE,39:42.3
RG00101_20251222_20010517,2025-12-22,2001-05-17,RISK,RG00101,DRAI_Multi,0.542111406,HMM,1,0.956677651,0.043322124,2.25E-07,TRUE,39:42.3
RG00101_20251222_20010518,2025-12-22,2001-05-18,RISK,RG00101,DRAI_Multi,0.536853809,HMM,1,0.995054036,0.004945928,3.58E-08,TRUE,39:42.3
RG00101_20251222_20010521,2025-12-22,2001-05-21,RISK,RG00101,DRAI_Multi,0.510958117,HMM,1,0.99911098,0.000889012,8.39E-09,TRUE,39:42.3
RG00101_20251222_20010522,2025-12-22,2001-05-22,RISK,RG00101,DRAI_Multi,0.566731953,HMM,1,0.999597299,0.000402692,8.49E-09,TRUE,39:42.3
RG00101_20251222_20010523,2025-12-22,2001-05-23,RISK,RG00101,DRAI_Multi,0.451143065,HMM,1,0.997833655,0.002166335,1.01E-08,TRUE,39:42.3
RG00101_20251222_20010524,2025-12-22,2001-05-24,RISK,RG00101,DRAI_Multi,0.180579041,HMM,1,0.991808458,0.008191512,3.02E-08,TRUE,39:42.3
RG00101_20251222_20010525,2025-12-22,2001-05-25,RISK,RG00101,DRAI_Multi,0.476817147,HMM,1,0.995653816,0.004346071,1.13E-07,TRUE,39:42.3
RG00101_20251222_20010528,2025-12-22,2001-05-28,RISK,RG00101,DRAI_Multi,0.473537764,HMM,1,0.994720223,0.005279651,1.26E-07,TRUE,39:42.3
RG00101_20251222_20010529,2025-12-22,2001-05-29,RISK,RG00101,DRAI_Multi,0.5320073,HMM,1,0.98649713,0.013502643,2.27E-07,TRUE,39:42.3
RG00101_20251222_20010530,2025-12-22,2001-05-30,RISK,RG00101,DRAI_Multi,0.0711356,HMM,1,0.911063038,0.08893648,4.82E-07,TRUE,39:42.3
RG00101_20251222_20010531,2025-12-22,2001-05-31,RISK,RG00101,DRAI_Multi,0.304052174,HMM,1,0.919926386,0.080071855,1.76E-06,TRUE,39:42.3
RG00101_20251222_20010601,2025-12-22,2001-06-01,RISK,RG00101,DRAI_Multi,0.256644178,HMM,1,0.935792143,0.0642072,6.57E-07,TRUE,39:42.3
RG00101_20251222_20010604,2025-12-22,2001-06-04,RISK,RG00101,DRAI_Multi,0.564815397,HMM,1,0.978802276,0.021196826,8.98E-07,TRUE,39:42.3
RG00101_20251222_20010605,2025-12-22,2001-06-05,RISK,RG00101,DRAI_Multi,0.329437908,HMM,1,0.979198065,0.020801463,4.72E-07,TRUE,39:42.3
RG00101_20251222_20010607,2025-12-22,2001-06-07,RISK,RG00101,DRAI_Multi,0.47183203,HMM,1,0.981091062,0.018908316,6.22E-07,TRUE,39:42.3
RG00101_20251222_20010608,2025-12-22,2001-06-08,RISK,RG00101,DRAI_Multi,0.487362075,HMM,1,0.971987733,0.028011539,7.28E-07,TRUE,39:42.4
RG00101_20251222_20010611,2025-12-22,2001-06-11,RISK,RG00101,DRAI_Multi,0.378028974,HMM,1,0.917537275,0.082461812,9.12E-07,TRUE,39:42.4
RG00101_20251222_20010612,2025-12-22,2001-06-12,RISK,RG00101,DRAI_Multi,0.280053604,HMM,1,0.829024107,0.170973385,2.51E-06,TRUE,39:42.4
RG00101_20251222_20010613,2025-12-22,2001-06-13,RISK,RG00101,DRAI_Multi,0.412886527,HMM,1,0.782115013,0.217879229,5.76E-06,TRUE,39:42.4
RG00101_20251222_20010614,2025-12-22,2001-06-14,RISK,RG00101,DRAI_Multi,0.218705288,HMM,1,0.666404364,0.333588667,6.97E-06,TRUE,39:42.4
RG00101_20251222_20010615,2025-12-22,2001-06-15,RISK,RG00101,DRAI_Multi,0.215983188,HMM,1,0.638393138,0.361596791,1.01E-05,TRUE,39:42.4
RG00101_20251222_20010618,2025-12-22,2001-06-18,RISK,RG00101,DRAI_Multi,0.169285661,HMM,1,0.646045431,0.353946148,8.42E-06,TRUE,39:42.4
RG00101_20251222_20010619,2025-12-22,2001-06-19,RISK,RG00101,DRAI_Multi,0.368346701,HMM,1,0.747276919,0.25271732,5.76E-06,TRUE,39:42.4
RG00101_20251222_20010620,2025-12-22,2001-06-20,RISK,RG00101,DRAI_Multi,0.252715101,HMM,1,0.815846639,0.184153014,3.47E-07,TRUE,39:42.4
